MagZ,MagY,MagX,OrientZ,OrientX,OrientY,AccY,AccX,AccZ,GyroZ,GyroX,GyroY
-37.5,-19.9199996,-3.28799996,0.045574226,169.785546,0.741024606,-0.095768067,-0.0287304203,9.83538025,0.0003407861,-0.0011382273,-0.000951733
-37.6679996,-19.74,-3.73199994,0.057901507,169.788546,0.75795644,-0.11492168,-0.0306457816,9.8296342,0.0019285759,-0.0020653977,0.0018587106
-37.4039996,-19.9439998,-3.70799994,0.0744544664,169.781588,0.775226948,-0.0842758992,-0.0306457816,9.8296342,0.0023695012,-0.0012539728,0.0019321982
-37.332,-20.0279992,-3.66,0.0889965092,169.77673,0.782465448,-0.11492168,-0.0306457816,9.8219728,0.0032054221,0.0005464721,-0.0001897549
-37.679999,-20.08499975,-3.92999995,0.106688331,169.77222,0.791785242,-0.114921681,-0.0287304203,9.844957,0.0010191675,-0.0002894488,0.0022537061
-38.016,-19.7639998,-4.14,0.1099802254,169.765238,0.798585544,-0.15322891,-0.038307227,9.844957,0.001540725,0.0014252607,0.0027216788
-37.8599996,-20.22,-3.97199994,0.1041806752,169.75241,0.80556584,-0.0919373444,-0.0306457816,9.8296342,0.0011477707,-9.65438710526E-005,0.0020608013
-37.6559988,-20.2319998,-3.71999992,0.099803594,169.752076,0.831821764,-0.1225831268,-0.0229843362,9.8219728,0.000939556,-0.0017163319,0.0006369801
-37.5719992,-19.9199996,-3.74399996,0.087460568,169.753014,0.845504312,-0.11492168,-0.0191536135,9.8258035,0.00191939,-0.0002894487,0.0032182301
-37.1159992,-19.9559998,-3.50399984,0.0800737712,169.741562,0.864760114,-0.114921681,-0.038307227,9.81622675,0.0022601885,-0.0007942163,0.001649271
-36.81,-19.8749995,-3.3599999,0.0707508068,169.745238,0.872727688,-0.1149216813,-0.0255381513,9.832188,0.002292339,0.0018325038,0.001404924
-37.3439996,-20.136,-3.79199996,0.0548269234,169.749868,0.874011194,-0.1149216793,-0.038307227,9.832188,-0.0028357148,0.0020254065,-0.0010867661
-37.3799996,-19.8239994,-3.41999988,0.0323410885,169.750278333,0.880155205,-0.122583126,-0.0229843362,9.8296342,0.0001803367,-0.0025889994,-0.0008785515
-36.6959992,-20.1359998,-2.38799996,0.016557265,169.759634,0.904882046,-0.086191261,-0.0191536135,9.83538025,-0.0007780634,-0.0022184996,-0.0041732432
-35.9759988,-20.568,-1.872,0.0130458032,169.800432,0.920139114,-0.160890354,-0.038307227,9.8296342,-0.0016782859,-0.0002894516,-0.0028229097
-35.685,-20.2049995,-2.02499995,0.0058795911,169.855226667,0.9268770483,-0.0893835293,-0.0127690757,9.832188,-0.0010384849,-0.0003055269,-0.0030543955
-35.9159996,-19.8119994,-2.23199996,0.0005874819,169.909798333,0.9247119833,-0.1072602362,-0.0306457816,9.8219728,-0.0022102355,-0.0016660903,-0.0025657033
-36.5519996,-20.0519998,-2.49599998,0.0053921996,169.959628,0.923618656,-0.1225831268,-0.0153228908,9.8219728,-0.0014210795,-0.0020255948,-0.0044947514
-37.17,-20.0999995,-3.4649999,0.0088816299,169.976824,0.911652992,-0.0842758994,-0.0153228908,9.8296342,0.0005079687,-0.000675261,-0.0034659255
-37.1999995,-19.87499975,-3.37499985,0.0158987728,169.982336,0.909377726,-0.1225831248,-0.0306457816,9.8143114,-0.0019997939,-0.0013182771,-0.003080116
-36.9599992,-19.6199996,-3.40799992,0.0152747406,169.996658,0.903610978,-0.0995987904,-0.0306457816,9.8372956,-0.0010201588,-0.0006781524,-0.0027764512
-36.9119986,-19.8839996,-3.6479999,0.0188497456,170.00021,0.901773316,-0.1436521,-0.0478840338,9.83538025,0.0006301425,-0.0037167119,0.00085193
-37.296,-20.148,-3.83999996,0.0160961047,169.997268333,0.90657926,-0.095768067,-0.0191536135,9.83538025,0.0006515763,-0.000302603,0.0013816527
-37.248,-20.2439998,-4.11599994,0.0107765616,169.993128,0.88760182,-0.0995987902,-0.0306457816,9.8449572,0.0004372377,0.000334289,0.0009162316
-37.5,-19.93499925,-4.2149999,0.0048665259,169.979388,0.884667836,-0.095768067,-0.0191536135,9.844957,0.0012088569,-0.0030093941,0.0016235493
-37.1699995,-19.88999975,-3.9299999,0.000757616,169.966472,0.88515242,-0.11492168,-0.0127690757,9.844957,-0.0009773977,6.1007315E-005,0.0013438372
-37.0949995,-20.36999975,-3.70499995,0.0026155611,169.957478333,0.8824671283,-0.11492168,-0.038307227,9.844957,1.1622267619E-005,-0.0005934911,4.35670666667E-005
-37.1159996,-20.496,-3.732,0.0078180707,169.940274,0.87916691,-0.1072602348,-0.0153228908,9.8372956,0.001989662,-0.0004189582,0.0011489422
-37.308,-20.364,-3.86399994,0.005829225,169.916512,0.881886862,-0.1149216813,-0.038307227,9.844957,-7.71752078947E-005,-0.0002444254,0.0010448347
-37.1999992,-20.2199998,-3.71999998,0.0061081701,169.89142,0.88497596,-0.122583126,-0.0306457816,9.8219728,0.0010006422,-0.0017570441,0.0005089881
-37.0679996,-20.2799998,-3.61199996,0.0085268873,169.870366,0.89224588,-0.11492168,-0.038307227,9.832188,0.0022859084,-0.0017233613,-0.0005948584
-37.335,-20.15999975,-3.5699999,0.0116212533,169.851296,0.901046728,-0.11492168,-0.038307227,9.8258035,-0.0021444732,-0.0012861082,-0.000054731
-37.7879996,-20.064,-3.94799996,0.0106904846,169.837173333,0.906935635,-0.095768067,-0.038307227,9.83538025,-0.0017104373,-0.0019548449,-0.0004887671
-37.5959996,-19.8479998,-4.11599996,0.0127038696,169.803962,0.906211254,-0.1053448735,-0.038307227,9.8258035,-0.0009227426,0.0018003686,-0.0016622713
-37.5839988,-19.6319996,-4.008,0.0166249066,169.76961,0.903008308,-0.11492168,-0.0255381513,9.832188,-0.0002797267,-0.0016076162,-0.0001190329
-37.896,-19.5719998,-3.91199994,0.0132673172,169.740104,0.911717954,-0.1021526047,-0.0255381513,9.844957,-0.0031697264,-7.6115211111E-008,0.0006990265
-38.0639988,-19.908,-3.80399988,0.0143949877,169.71898,0.9078383417,-0.11492168,-0.038307227,9.8258035,-0.0006777841,0.0011052992,-8.80154761905E-006
-37.548,-20.4,-3.648,0.02108743,169.71391,0.90125372,-0.11492168,-0.0287304203,9.8258035,-0.002658886,0.0016074638,0.0001381735
-37.2119992,-20.124,-4.06799988,0.0229335894,169.705586,0.9048051,-0.11492168,-0.038307227,9.844957,-0.0003440282,-0.0009646002,7.38719173684E-005
-37.38,-19.9319998,-4.10399994,0.0330316406,169.684004,0.905756844,-0.11492168,-0.038307227,9.8258035,-0.0030446956,0.0016717656,-0.0010192555
-37.368,-20.2079996,-3.8159999,0.0470744937,169.668491667,0.9014743583,-0.095768067,-0.0191536135,9.844957,0.0001250673,0.0007329658,-0.0014283369
-36.9719996,-20.3159998,-3.35999998,0.0603801362,169.66056,0.90429572,-0.11492168,-0.0287304203,9.83538025,-0.0017554481,-0.0019387512,0.0030220961
-36.384,-20.472,-2.63999998,0.0681101088,169.679122,0.9079596,-0.1021526047,-0.0255381513,9.819419,-0.000469416,-0.0012314334,0.0016074609
-36.072,-20.7119998,-2.16,0.0815791842,169.706516667,0.9092392817,-0.1021526047,-0.0255381513,9.832188,-2.22276177273E-005,-0.0005942632,0.0012771845
-35.94,-20.6039998,-1.77599996,0.09331708,169.749018,0.913782606,-0.11492168,-0.0287304203,9.81622675,0.0007058744,-0.0019887635,0.0025112557
-36.0359996,-20.3039998,-2.62799996,0.1034990232,169.776916,0.925431988,-0.11492168,-0.038307227,9.844957,0.0006880128,-0.0027746719,0.0018646672
-36.9199995,-20.1299998333,-3.4199999333,0.116826094,169.79167,0.935692964,-0.1021526047,-0.0255381513,9.832188,0.0005821043,-0.0031945236,0.0012216513
-37.7879996,-20.1839998,-4.008,0.1276507758,169.8028,0.9256528,-0.11492168,-0.0191536135,9.83538025,0.0004246824,0.0004159122,0.000930763
-37.752,-20.0519998,-4.08,0.135960512,169.810234,0.917185678,-0.11492168,-0.038307227,9.832188,-0.0022055594,-0.0031604815,0.0025719849
-37.3799996,-19.7759998,-3.81599998,0.14567965,169.81493,0.910781238,-0.11492168,-0.0306457816,9.8296342,0.0003665048,-5.78605E-008,0.0006718725
-37.1879996,-19.848,-3.86399994,0.14673736,169.82301,0.899853484,-0.11492168,-0.0191536135,9.844957,-0.0014435854,-0.0015368665,0.003751919
-37.296,-20.148,-3.92399994,0.1475699267,169.832588333,0.8905427333,-0.11492168,-0.0191536135,9.844957,0.0006108495,0.0003664538,0.0003664309
-37.0079988,-20.1,-3.82799994,0.142587932,169.842492,0.894393884,-0.11492168,-0.0127690757,9.832188,0.0005047519,-0.0024692467,-0.000022594
-37.512,-20.0759996,-4.01999998,0.138126088,169.852302,0.900982982,-0.095768067,-0.0287304203,9.8353805,-0.0003954707,-0.001954834,-0.0002798003
-37.452,-19.9439996,-4.04399994,0.148531646,169.846984,0.90632152,-0.095768067,-0.038307227,9.844957,0.0018122178,-0.0013148798,-0.0012014567
-37.368,-20.1719998,-4.2239999,0.14743224,169.84696,0.8954254283,-0.11492168,-0.038307227,9.80665,-0.0002821773,0.0008376929,0.0001366291
-37.155,-20.11499975,-4.184999875,0.148439208,169.837288,0.887434438,-0.114921681,-0.038307227,9.83538025,0.0007619583,0.0006815317,-0.0011157212
-37.23,-19.88999975,-4.379999875,0.156960606,169.812814,0.88053006,-0.114921681,-0.038307227,9.83538025,0.000311847,0.0001671191,-0.0020159438
-37.2,-20.3279996,-4.22399982,0.170168076,169.781462,0.881274732,-0.11492168,-0.038307227,9.8258035,0.0037841338,-0.0010546115,-0.0034305788
-37.0319988,-20.1599996,-4.4159999,0.1856339233,169.740945,0.8807932117,-0.1021526047,-0.038307227,9.832188,0.0010384552,-0.0003054978,-0.000305521
-37.4519992,-20.2319998,-4.56,0.192046368,169.711706,0.879527954,-0.11492168,-0.038307227,9.8258035,0.0003761486,-0.0011832147,-0.0022088484
-37.6679996,-19.884,-4.2959999,0.202454476,169.684428,0.88177204,-0.1053448735,-0.0191536135,9.83538025,-0.0008028663,-0.0012218057,0.0020215852
-37.5839996,-20.0039996,-4.18799992,0.212818626,169.650136,0.884632792,-0.1053448735,-0.0287304203,9.83538025,0.0020447763,0.0007072422,0.0005947021
-37.35,-20.17499975,-3.50999995,0.228337436,169.630982,0.882549648,-0.11492168,-0.0255381513,9.844957,0.0001800297,-6.43768637574E-005,0.0006590037
-37.7099995,-20.30999975,-3.55499995,0.232531828,169.628716,0.878391742,-0.1053448735,-0.0287304203,9.8258035,-0.000527288,0.0014788615,0.0040026871
-37.1999996,-20.0879998,-3.93599998,0.221720914,169.631246,0.87438752,-0.1404598333,-0.0255381513,9.832188,-0.0023213027,0.0003053573,0.0037261902
-37.116,-19.9679998,-3.91199994,0.221538422,169.623554,0.87712054,-0.0919373444,-0.0153228908,9.8372956,-0.0005915895,-0.0008359961,0.0021379405
-37.4999996,-20.0519996,-3.64799984,0.222623802,169.620424,0.880696288,-0.1149216808,-0.0306457816,9.8219728,-0.0012989072,-0.0005787898,0.0027166549
-37.0319996,-19.9679998,-3.82799992,0.220405256,169.616146,0.884815688,-0.1276907567,-0.038307227,9.819419,-0.0001414783,0.0003214327,0.0020093372
-36.9959996,-20.1119998,-3.756,0.2215569517,169.609436667,0.884601775,-0.1021526047,-0.0255381513,9.844957,-0.0001221878,0.0002442709,0.0014659887
-37.2839996,-20.1119998,-4.152,0.21657638,169.600378,0.882434282,-0.0893835293,-0.0127690757,9.844957,-0.0007330531,0.0004886168,0.0028709788
-37.2,-20.1839998,-3.55199996,0.2252046483,169.58659,0.8837654933,-0.1302445728,-0.038307227,9.8219728,0.0015824174,-0.0020944649,-0.0015854062
-35.8919996,-20.292,-1.932,0.233883054,169.602826,0.886302774,-0.1072602348,-0.0153228908,9.8219728,-0.000183274,0.0004275363,0.0013438393
-35.748,-20.0879996,-1.872,0.228992205,169.667398333,0.8761175167,-0.1149216808,-0.0306457816,9.8219728,-0.0018209746,-0.0003520441,0.0025044831
-36.0959996,-20.0759998,-2.304,0.223705204,169.725926,0.873273208,-0.1053448735,-0.0287304203,9.83538025,-0.0007737771,-0.0016222559,0.0027081047
-36.9199996667,-19.7799996667,-3.2999999667,0.22751956,169.750006,0.87844086,-0.11492168,-0.0191536135,9.8258035,-0.0012217449,-0.0006720211,-0.0003665834
-36.744,-19.5959994,-3.348,0.234405804,169.757284,0.876217908,-0.0861912605,-0.0287304203,9.83538025,-4.50255547368E-005,6.74472631579E-005,-0.0001318826
-36.3719986,-19.6919996,-3.336,0.2416370283,169.75421,0.876333185,-0.1053448735,-0.0191536135,9.8258035,0.0001478792,-0.0008970767,0.0021186734
-37.1159996,-19.908,-3.708,0.240980164,169.750562,0.884813732,-0.095768067,-0.038307227,9.844957,0.0001478792,-0.001668696,0.0018614671
-37.1519996,-19.8,-3.75599998,0.24548385,169.733731667,0.8916833517,-0.1244984885,-0.0191536135,9.844957,-0.0002501783,-0.0004102218,-0.0005207542
-37.0079992,-19.836,-3.35999992,0.26179348,169.726104,0.891404028,-0.1021526047,-0.038307227,9.819419,0.001176705,3.14552E-006,-0.0013536131
-37.1519996,-20.184,-3.792,0.267291788,169.712782,0.8836022,-0.1053448735,-0.0191536135,9.844957,0.0008551965,0.0019546996,0.0021379609
-37.308,-20.256,-4.176,0.266512586,169.693528,0.881501524,-0.1053448735,-0.0191536135,9.8258035,-0.0011606589,-0.0010996266,0.0028099127
-37.4999996,-19.7519996,-3.9719999,0.2636604733,169.672535,0.8864524083,-0.0893835293,-0.038307227,9.832188,-0.0012828318,0.00036645,0.0026877396
-37.649999,-19.73999975,-3.884999925,0.27390232,169.649474,0.880987644,-0.076614454,-0.038307227,9.844957,-0.0011317231,0.0019193339,0.0002056977
-37.3439996,-20.0159996,-3.636,0.284482952,169.642894,0.875494792,-0.1021526047,-0.0255381513,9.819419,-0.0009388184,0.0005689999,0.0005915073
-36.9839988,-20.0999998,-3.51599996,0.28246311,169.6467,0.874081486,-0.095768067,-0.038307227,9.844957,-0.001371068,0.0013370472,0.0016560562
-37.2239996,-20.1959996,-3.91199996,0.275912798,169.664246,0.87318694,-0.1021526047,-0.0255381513,9.844957,-0.001967644,0.0007619049,0.0013631266
-37.392,-19.9799998,-3.70799988,0.2697420933,169.671331667,0.874614225,-0.095768067,-0.038307227,9.8258035,-0.0003723518,0.0001831905,0.0010936723
-37.5959996,-20.1119998,-3.73199998,0.253173862,169.687918,0.884134078,-0.1021526047,-0.0127690757,9.832188,-0.0023213028,-0.0009163669,0.0018325284
-37.3079996,-20.1719996,-3.79199994,0.24700751,169.70264,0.891820652,-0.1053448735,-0.038307227,9.8258035,-0.0012603264,-0.0005241271,0.0016203329
-36.948,-20.2919998,-3.45599996,0.2369455883,169.71198,0.8971931967,-0.11492168,-0.0287304203,9.83538025,-0.0009163126,0.0007329672,0.0017103542
-37.28,-19.7799998333,-3.6699999667,0.221330268,169.72535,0.9081834,-0.0995987896,-0.0306457816,9.8296342,-0.0023823892,-0.0015883206,0.0026266521
-37.284,-19.5479998,-3.85199996,0.210777446,169.73669,0.91704803,-0.130244572,-0.0306457816,9.8296342,-0.0039159825,-0.0006109363,0.0018775385
-37.332,-19.8599998,-3.372,0.194965115,169.751316667,0.9305008967,-0.095768067,-0.0191536135,9.8258035,-0.0009948524,0.0004944387,0.003246244
-37.272,-19.7159998,-3.276,0.181415288,169.77071,0.943693708,-0.11492168,-0.038307227,9.8258035,-0.0014660913,-0.0009774555,0.0017103542
-37.36,-19.8799996667,-3.6699999333,0.171893366,169.786656,0.948712186,-0.0995987896,-0.0229843362,9.8296342,-0.0030800616,-0.0005466347,0.0020704434
-37.32,-19.752,-3.88799996,0.163453714,169.782252,0.94524005,-0.11492168,-0.0306457816,9.8296342,0.0003922251,-0.0004823331,0.0012345224
-37.236,-20.2559996,-3.56399996,0.158042698,169.784232,0.951291892,-0.0995987896,-0.0229843362,9.8372956,-0.0031443632,-0.0017683652,0.0018132368
-37.308,-20.0039998,-3.62399996,0.1520581167,169.794763333,0.9586269367,-0.1149216808,-0.0306457816,9.8296342,-0.0014020959,-0.0021817327,0.0016754477
-37.0199994,-19.6439996,-2.95199992,0.133866068,169.80619,0.951084098,-0.076614454,-0.0255381513,9.832188,-0.0016718562,0.0018325251,0.0028677838
-36.3239992,-20.076,-2.17199996,0.124988054,169.839058,0.939164764,-0.11492168,-0.0287304203,9.8258035,0.0003054216,-0.0013439697,-0.0020159115
-36.444,-20.2439996,-2.364,0.1130001543,169.892228333,0.9364275817,-0.0893835293,-0.038307227,9.832188,-6.98241695238E-005,-0.0035779911,-4.65982933333E-005
-36.516,-20.1119998,-3.28799994,0.106914262,169.932618,0.927806042,-0.1053448735,-0.0287304203,9.8258035,-0.0010995684,-0.0020159215,-0.0017715653
-37.3559996,-20.1119996,-3.58799996,0.089483048,169.944298,0.926124054,-0.1053448735,-0.038307227,9.8258035,0.0012682616,-0.0036943464,-0.000395664
-37.2119992,-19.4999998,-3.33599996,0.0862185122,169.950084,0.924801044,-0.11492168,-0.0255381513,9.832188,0.0013438925,-0.0036652574,-0.0034209015
-36.87,-19.61999975,-3.5399999,0.084221423,169.947816,0.921450704,-0.11492168,-0.0255381513,9.832188,0.001363183,-0.0024756781,-0.0018133614
-37.5239992,-20.1959998,-3.71999994,0.085700688,169.9557,0.906758798,-0.1053448735,-0.038307227,9.83538025,-0.0012217415,-0.0034209116,-0.0023824307
-37.4279996,-20.2559998,-3.98399986,0.0797251168,169.963496,0.893687652,-0.076614454,-0.038307227,9.844957,-0.0001800555,-0.0013825507,-0.0023920758
-37.27,-20.0399998333,-3.6199999667,0.081242641,169.962652,0.882482778,-0.11492168,-0.038307227,9.832188,-0.0005220231,-0.0033320584,-0.0021436378
-37.1759992,-19.956,-3.65999988,0.0794259518,169.968864,0.867437316,-0.095768067,-0.0191536135,9.8258035,-0.0007426946,-0.0011574957,-0.0015240019
-37.3439996,-20.1239998,-3.576,0.079451616,169.975174,0.849778888,-0.1053448735,-0.038307227,9.83538025,0.0035633695,-0.0029438564,-0.0002153046
-37.499999,-20.175,-3.57,0.077282212,169.980572,0.841283228,-0.095768067,-0.038307227,9.844957,0.002170168,-0.0029836623,0.0015882021
-37.524,-20.3639996,-3.91199994,0.069135413,169.982233333,0.8326047267,-0.095768067,-0.0191536135,9.8258035,0.0042149591,-0.003054394,0.0025655865
-37.956,-20.0399994,-3.912,0.049482317,169.976008,0.822194674,-0.11492168,-0.0287304203,9.83538025,0.0031989937,-0.0040124878,0.0024884247
-37.5359996,-20.0279996,-3.67199996,0.0410656928,169.975268,0.81582053,-0.1053448735,-0.0287304203,9.83538025,0.0032724813,-0.003816521,0.0024608667
-37.38,-20.1719996,-4.07999996,0.032452357,169.974286,0.819325644,-0.0893835293,-0.0255381513,9.844957,0.0022344696,-0.003498075,0.0032600439
-37.7039992,-20.172,-4.13999982,0.0280815138,169.966624,0.824141876,-0.11492168,-0.0255381513,9.819419,0.0008198343,-0.0048484088,0.0031957423
-37.284,-19.9799998,-3.948,0.0294575202,169.97472,0.827881322,-0.095768067,-0.038307227,9.844957,0.0017200568,-0.0013118204,0.0012023927
-37.32,-20.2319998,-3.57599996,0.0373436652,169.973822,0.818702734,-0.1021526047,-0.0255381513,9.844957,0.0029154821,-0.0033986998,0.0015326691
-37.452,-19.9799994,-3.648,0.0451587098,169.97681,0.824879245,-0.11492168,-0.0287304203,9.8258035,0.0022889369,-0.0024722747,0.0004814589
-37.1999992,-19.8959998,-3.81599994,0.0565615682,169.97063,0.8204083567,-0.11492168,-0.0191536135,9.844957,-0.001852969,0.0019547039,0.0010296994
-37.515,-19.904999,-3.525,0.070508182,169.967288,0.81912186,-0.1053448735,-0.038307227,9.83538025,-0.0033533398,0.000475767,-0.0003022623
-37.692,-20.1239998,-3.38399992,0.0847199368,169.976018,0.81795495,-0.11492168,-0.0255381513,9.832188,-0.0035462446,0.0011830845,0.0014981824
-37.272,-19.6559998,-3.156,0.0981979448,169.983772,0.81546099,-0.11492168,-0.038307227,9.8258035,-0.0012828282,0.0007940599,-0.0002443909
-37.4399992,-19.5839996,-3.276,0.1081373712,169.991258,0.811487926,-0.1053448735,-0.0287304203,9.83538025,-0.0022602126,0.0014892827,0.0023677853
-37.9079996,-20.0279996,-3.70799992,0.114104474,169.996188,0.815250942,-0.1053448735,-0.0191536135,9.844957,-0.0034140692,0.0013438387,-2.71943961111E-005
-37.75,-19.6999998333,-3.3599999333,0.1218855652,170.002386,0.811428378,-0.095768067,-0.038307227,9.8258035,-0.0015528949,0.0018261004,-4.50559473684E-005
-36.6479996,-20.112,-2.83199992,0.125322654,170.020444,0.809821524,-0.11492168,-0.0191536135,9.8258035,-0.0055395944,0.0021476086,0.0027199131
-35.9759996,-20.556,-2.3879999,0.1230378383,170.060163333,0.80440773,-0.11492168,-0.038307227,9.8258035,-0.0024347455,0.0014311051,0.0023096075
-35.7359988,-20.472,-1.824,0.119045603,170.111776,0.801032262,-0.095768067,-0.038307227,9.8258035,-0.0028067762,0.0011348588,0.0010480696
-35.7149995,-20.67,-2.219999975,0.1181352282,170.169406,0.805585836,-0.11492168,-0.038307227,9.8258035,0.0016814759,-0.0013664718,-0.0002379669
-36.5279992,-20.6879996,-3.58799994,0.1201188052,170.200671667,0.8106635567,-0.11492168,-0.0191536135,9.844957,0.0031154016,-0.0014050531,-0.0012828682
-36.9839996,-20.2679998,-3.768,0.1128414522,170.203976,0.81429293,-0.1053448735,-0.038307227,9.83538025,0.0006312163,-0.0009842347,0.0017375212
-37.695,-19.9199995,-3.6599999,0.117208628,170.198426,0.825293706,-0.11492168,-0.038307227,9.8258035,0.004121875,-0.0023708018,-0.0021118996
-37.4699995,-19.335,-3.41999995,0.1239509632,170.191002,0.832589568,-0.095768067,-0.0191536135,9.83538025,0.0023244919,-0.0016879799,-0.0015883009
-37.0439992,-19.608,-3.67199992,0.122098868,170.192066,0.83803188,-0.095768067,-0.038307227,9.844957,0.0027488825,-0.0004887551,-0.001038522
-37.464,-19.8119998,-4.22399988,0.126255422,170.187048,0.8385359,-0.11492168,-0.038307227,9.8258035,0.0010384598,0.0002374958,-0.0003665704
-37.6079992,-20.052,-4.092,0.1180845065,170.173515,0.8375170767,-0.1021526047,-0.0255381513,9.832188,0.0022601903,-0.0017493588,-0.0022546992
-37.968,-19.9439996,-4.06799994,0.125252,170.162788,0.83868535,-0.095768067,-0.038307227,9.844957,0.0021958886,0.0003696714,-0.0034530472
-37.992,-20.3159998,-4.23599986,0.134089164,170.154854,0.83727067,-0.095768067,-0.038307227,9.844957,0.0009227166,-0.0009710176,-0.0018455087
-37.8599992,-20.3879998,-4.1759999,0.140315546,170.137986,0.84530522,-0.11492168,-0.0127690757,9.844957,-0.0008052449,0.0003109192,0.0005774846
-38.1,-20.1959998,-3.91199998,0.14329336,170.137446,0.844774566,-0.1021526047,-0.0255381513,9.819419,-0.0020094386,0.001395278,-0.0006237862
-37.71,-20.145,-4.004999925,0.150614786,170.13981,0.844552562,-0.1021526047,-0.038307227,9.819419,-0.0012828305,-0.0002444127,0.0001221124
-37.5479992,-20.3279998,-3.97199992,0.152379488,170.131994,0.85914322,-0.11492168,-0.0191536135,9.844957,-0.0017522321,-0.0016268974,0.0014338651
-37.365,-20.30999975,-4.0199999,0.150849376,170.131398,0.874355878,-0.11492168,-0.0255381513,9.832188,-0.0015593273,-0.0014339926,0.001305262
-37.56,-20.95499975,-3.95999995,0.146851304,170.125846,0.86916063,-0.095768067,-0.038307227,9.8258035,0.0001125144,0.0018453891,0.0011123571
-37.604999,-20.56499975,-4.07999995,0.137486642,170.12459,0.848414314,-0.1276907567,-0.0127690757,9.844957,-0.0034208588,0.0023823076,0.0047036016
-37.824,-19.8359998,-4.12799996,0.128646756,170.12939,0.832332954,-0.0919373444,-0.038307227,9.8296342,-0.0011735177,0.0004307538,-0.0008166909
-37.5959996,-19.8719998,-4.176,0.134702242,170.114366,0.82941404,-0.114921681,-0.0191536135,9.844957,0.0008484106,-0.001669765,0.0007872768
-37.5359992,-19.7399996,-3.83999992,0.136812735,170.106348333,0.8219783417,-0.0995987904,-0.0153228908,9.8372958,-0.0021907981,0.0008718038,0.0010772839
-37.524,-19.8839994,-3.59999992,0.141308294,170.10449,0.806831228,-0.0919373444,-0.038307227,9.8219728,0.0021026534,0.0007458177,-0.0016526016
-37.6559996,-19.7639998,-3.8039999,0.144112232,170.104734,0.794638208,-0.1053448745,-0.0287304203,9.8258035,0.0003665101,-0.0014118585,-0.0015882999
-37.4279996,-19.9799996,-3.85199992,0.152084276,170.097518,0.787931112,-0.1276907567,-0.0255381513,9.844957,0.0016525422,-0.0006045162,-0.000945284
-37.6559992,-20.0639996,-3.636,0.140171255,170.096408333,0.7720257783,-0.0995987896,-0.0153228908,9.8296342,0.0003665101,0.0006049664,0.0020768916
-37.5359992,-19.872,-3.492,0.13979122,170.101618,0.756618904,-0.1149216813,-0.038307227,9.844957,0.0001736053,-0.0003473098,-0.0015239983
-37.694999,-19.63499975,-3.70499995,0.136275026,170.11555,0.750315122,-0.1340752935,-0.0287304203,9.844957,-0.0022698557,-0.0007974209,0.0017553835
-37.875,-19.71,-3.88499995,0.127065648,170.115262,0.752998248,-0.0842758984,-0.0153228908,9.8296342,0.0004951133,-0.0004116113,-0.0012024903
-38.025,-20.1,-3.914999925,0.126361954,170.092512,0.75786892,-0.134075295,-0.038307227,9.844957,0.0014596374,-0.0019548498,-0.0002379663
-37.3199996,-20.472,-2.86799998,0.1087219233,170.096471667,0.7631247033,-0.095768067,-0.0287304203,9.8258035,-0.0012624639,0.0006922329,0.0026368515
-36.396,-20.472,-2.39999998,0.0959780368,170.131636667,0.7535504433,-0.122583126,-0.038307227,9.8219728,-0.0008857636,0.0014476697,-0.0005376116
-35.94,-20.2679998,-2.30399994,0.0855866322,170.175895,0.7463910683,-0.1053448735,-0.0191536135,9.844957,-0.0001832694,-0.0038485309,0.0029931915
-36.435,-20.30999975,-2.3099999,0.0720552462,170.217374,0.74958398,-0.1053448735,-0.038307227,9.8258035,0.0006558666,-0.0032858918,0.0023212398
-36.719999,-20.028,-2.90399994,0.0658546114,170.234704,0.742522622,-0.0995987904,-0.0306457816,9.8296342,0.0024434512,-0.0018326757,0.001893634
-37.1039992,-19.9679998,-3.91199994,0.056592028,170.23446,0.7348270617,-0.1276907567,-0.038307227,9.832188,-7.77562981818E-005,-0.0012662369,0.0022101733
-37.356,-20.0279996,-4.2479999,0.037135312,170.2286,0.72919739,-0.1244984885,-0.038307227,9.83538025,-0.001851896,-0.003414495,0.0039287799
-37.392,-20.1359998,-3.84,0.0375911096,170.204762,0.718008098,-0.1021526047,-0.0255381513,9.832188,-0.0001800542,-0.0018712567,0.0031571606
-37.5959988,-20.436,-3.70799988,0.0451015692,170.188032,0.711409106,-0.1276907567,-0.038307227,9.844957,-0.0003086575,-0.0011639388,0.0019997316
-37.596,-20.1839996,-3.94799992,0.0508295363,170.166318333,0.7001337817,-0.095768067,-0.0191536135,9.844957,0.0010384611,-0.0033598387,0.005375566
-37.41,-20.08499925,-3.2849999,0.0459734866,170.132334,0.695083572,-0.11492168,-0.038307227,9.8258035,0.0029064228,-0.0029000821,0.0029642558
-37.5719992,-20.0159996,-3.456,0.0569477044,170.10773,0.689659368,-0.0893835293,-0.0255381513,9.819419,0.0023212781,-0.0031283525,0.0023437453
-37.2719996,-19.9319998,-3.9239999,0.0692257,170.082964,0.687080092,-0.0893835293,-0.0255381513,9.819419,-0.0004887017,0.0001221036,-0.0019548168
-37.416,-19.5479998,-4.044,0.073858688,170.059236,0.675374354,-0.11492168,-0.0255381513,9.832188,-0.002938593,0.0035011531,0.0004982897
