time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-28 15:43:53.757,33,1.1,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.5392456,0.4568787,0.08808899,32.27159,27.01675,17.06533,293.6022,291.3245,20,-0.6182411,-2.173405,-1.109001,1.043752,1.818925,-0.8532495,-0.4077145,-0.7771936,-1.094004,-0.3202922,-0.2633393,0.0960982,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.789,34,1.133333,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.4528351,0.5438385,0.1233368,30.29677,29.50612,17.3132,298.1846,295.9069,20,-0.05095266,-1.957862,-1.741936,1.095305,1.774657,-0.8985243,-0.2710926,-2.028779,-1.554346,0.06014425,-0.3080587,0.03409144,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.823,35,1.166667,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.4041901,0.7240143,0.07962036,29.57098,30.74234,16.63567,299.9315,297.6538,20,-0.138209,-1.705767,-2.221537,1.117802,1.731225,-0.9588109,-0.07293087,-1.772635,-2.219647,-0.2145317,-0.1780366,0.07984508,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.857,36,1.2,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.598175,1.317917,-0.01939392,28.77766,31.97855,15.66071,300.196,297.9182,20,-0.1478819,-0.654695,-2.899041,1.13905,1.712309,-1.006911,-0.2883876,-1.673667,-2.538438,-0.3090687,0.07519453,-0.04639097,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.889,37,1.233333,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.3244629,1.085495,-0.03395081,25.80698,35.94122,13.61162,302.4598,300.1821,20,-0.8004903,-1.785437,-3.197235,1.218961,1.721095,-1.152867,-0.6649947,-1.541671,-3.022305,0.02000237,0.245004,0.03409163,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.924,38,1.266667,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,-0.303894,1.279205,-0.001617432,23.84901,37.70242,12.52096,303.0101,300.7324,20,-0.7895713,-1.850764,-3.081775,1.340066,1.76969,-1.247112,-0.7989126,-2.259861,-3.009921,-0.1505667,0.3741039,-0.03611061,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.956,39,1.3,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.2394714,1.298584,0.05508423,21.18217,39.73456,12.05826,303.7899,301.5122,20,-1.04283,-1.404012,-4.827313,1.457354,1.842591,-1.315205,-0.7852309,-1.729295,-4.270538,-0.5474308,0.3116913,-0.06948896,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.990,40,1.333333,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.3228607,0.2608185,0.1150055,15.47711,42.85049,12.35571,308.3844,306.1067,20,-3.960483,-5.806906,-4.516432,2.513974,2.79231,-1.447112,-2.817484,-5.1212,-5.074247,0.335435,-0.6317498,-0.2575983,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.022,41,1.366667,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.1710205,0.5844269,0.7348328,12.54019,43.69722,12.91756,308.7622,306.4845,20,-0.3685906,1.582591,-2.570291,-3.011882,-2.895345,-1.332566,-2.555728,-2.458213,-3.087615,0.3911733,-0.4680036,-0.08788819,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:54.056,42,1.4,56.17318,10.18926,61.45398,1.52,203.2031,12,10,1417185834,0.03334045,0.3903656,0.2751617,9.012512,45.17052,13.49593,302.8041,300.5264,20,1.615178,2.049842,-0.8927049,-2.723529,-2.533991,-1.321748,1.732341,3.57603,-1.305125,0.3008419,-0.5779884,0.4008596,0.0.0.0,10.221.79.104,1,0
