motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ
0.5766218 , 0.6492593 , -0.6063207
0.08510491 , 0.5609543 , -0.7528505
-0.1075718 , 0.2964985 , -0.7297191
-0.1474036 , 0.6166642 , 0.9849333
-0.1173604 , 0.4527696 , -0.09985151
-0.3028301 , 0.4627981 , -0.2200056
0.5593218 , 0.3521172 , 0.4287675
0.3324632 , 0.1404034 , 0.4103748
0.03139641 , -0.05854633 , 0.4585354
-0.07949626 , -0.4961422 , 0.7195684
-0.1229531 , -0.6619479 , 0.8489144
-0.2481129 , -0.6769491 , 0.9758424
-0.3449946 , -0.6904163 , 0.8506011
-0.2209933 , -0.3941814 , 0.1877848
-0.4741049 , 0.2251682 , -1.049791
0.1041369 , 1.550446 , -2.225098
-0.0831942 , 0.03126065 , -0.2779485
-0.2424288 , 0.1379283 , 0.3332254
-0.6019072 , 0.523019 , 0.9064509
-0.7226818 , -1.016505 , 0.6025795
0.391568 , -0.6733645 , 1.612957
-0.1359672 , 0.7586055 , -0.1243634
0.3561638 , 0.5398526 , 0.1671457
0.1433284 , -0.0794504 , 0.0420456
-0.2400617 , -0.3572856 , 0.1348571
-0.08071681 , -0.2290599 , -0.1169055
0.02037848 , 0.003193317 , -0.09905785
-0.1577823 , -0.1807775 , -0.2962127
-0.2021491 , -0.2338599 , 0.1391496
-0.2896519 , -0.02184215 , -0.001696902
0.1974282 , 0.2454638 , -0.4318883
-0.149369 , 0.2743646 , -0.5543759
-0.3884922 , 0.347312 , -0.5511997
0.7304994 , 0.5283376 , -0.04587426
0.2035126 , 0.7885628 , -0.4923235
0.2187942 , 0.4816521 , -0.6519929
-0.1683962 , 0.2901202 , -0.6448754
-0.2911328 , 0.2340183 , 0.2761959
-0.2205463 , 0.6549008 , 0.9558392
-0.4101612 , 0.3840746 , -0.003267899
0.2591117 , 0.2803854 , 0.6131216
0.4701103 , 0.2383815 , 0.3411434
0.05431555 , -0.1467738 , 0.5266818
0.0649618 , -0.3823262 , 0.8191138
0.0155614 , -0.4652166 , 0.8930411
-0.04955592 , -0.6347333 , 0.9792559
-0.1943606 , -0.7341824 , 0.7754707
-0.2782532 , -0.5992318 , 0.4771602
-0.4938567 , 0.000758476 , -0.5411402
0.3021598 , 1.652615 , -0.9236807
0.3277355 , 0.1911711 , -0.2019327
0.3014888 , -0.7466474 , -0.0426057
0.07757762 , 0.1663663 , 0.6555073
-1.963662 , 1.17566 , -0.339036
-0.001083684 , -0.4923502 , 1.471519
0.08742096 , -0.4861163 , 1.556793
0.01915173 , 0.267554 , 0.651421
0.06919162 , 0.7137982 , 0.07542192
0.336118 , 0.3436151 , 0.1121597
-0.1527967 , -0.3726361 , 0.1062454
-0.08890312 , 0.06011256 , 0.04704955
-0.112951 , -0.04293152 , -0.04351135
-0.1453009 , -0.2262927 , -0.1578488
-0.1875925 , -0.2182868 , 0.05693803
0.1330228 , 0.1685074 , 0.01148887
0.1507756 , 0.2346179 , -0.3338454
-0.1754248 , 0.3648979 , -0.59451
0.2301079 , 0.3244899 , -0.2726637
0.07767215 , 0.5538275 , -0.3524905
0.1888021 , 0.6563009 , -0.7031433
0.168808 , 0.4875403 , -0.7923843
0.05147732 , 0.1907339 , -0.5927067
-0.2546251 , 0.73675 , 1.195781
-0.4963911 , 0.504019 , 0.2767929
-0.5061612 , 0.3370672 , -0.1964198
0.1620682 , 0.2502446 , 0.6828552
0.3451105 , 0.07774581 , 0.5185347
0.1168095 , -0.06330878 , 0.4041629
0.06680551 , -0.3207296 , 0.7981628
0.02977064 , -0.4869051 , 0.9511364
-0.01012943 , -0.7035428 , 1.060909
-0.1053558 , -0.754599 , 0.9227564
-0.2168597 , -0.6828212 , 0.6904839
-0.5941988 , -0.02683317 , -0.5731928
0.2446946 , 1.024363 , -0.3319278
0.03751335 , -0.807367 , -0.1164398
-0.1408167 , -0.7712274 , -0.0007418272
-0.5723029 , 1.146683 , 0.3728473
-0.2129447 , -0.5777546 , 1.780944
0.08354447 , -1.179363 , 1.113601
0.007516256 , 0.169585 , 1.554417
0.07577176 , 0.8333044 , -0.0482673
0.3411169 , 0.244699 , 0.3727224
0.05986979 , -0.1384581 , 0.1443744
-0.2513713 , -0.2386557 , 0.1151661
-0.1054961 , -0.05522022 , -0.04793381
-0.1469016 , -0.1434914 , -0.03314868
-0.08780605 , -0.2743071 , -0.2082111
-0.2540709 , -0.2286395 , 0.1234941
0.1363361 , 0.2146339 , -0.08493007
0.2219882 , 0.1506885 , -0.5375488
-0.08768059 , 0.3120706 , -0.3786885
0.4372395 , 0.4017048 , -0.1530804
0.2655063 , 0.8549622 , -0.427052
0.2825955 , 0.5796137 , -0.5352052
0.04037747 , 0.4874471 , -0.4561335
-0.550373 , 0.3157964 , 0.5897637
-0.4271861 , 0.4968905 , 1.043033
-0.3421654 , 0.4025498 , -0.2193096
-0.07623729 , 0.2969054 , 0.3099109
0.3335827 , 0.2225872 , 0.6502425
-0.02448831 , -0.05942567 , 0.5281889
0.01351877 , -0.2565366 , 0.735688
-0.03712198 , -0.4629298 , 0.8607288
-0.04218216 , -0.6433794 , 0.9979566
-0.04034879 , -0.733058 , 0.9121898
-0.03715933 , -0.8128569 , 0.7435717
-0.7531267 , 0.1728163 , -1.001018
-0.2523605 , 2.225877 , -1.932211
0.351952 , 1.410993 , -0.2910275
-0.5208365 , -0.6616313 , 0.03948046
