time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-28 14:56:40.082,50,1.666667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.005371094,0.002731323,-1.011948,15.30818,8.410187,-49.89133,112.9447,110.667,26,0.04402365,-0.005299158,-0.007793741,-0.3064434,0.002610046,7.532373e-05,0.003883612,0.005647926,0.002275095,0.001280948,0.002821906,-0.01024206,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:40.116,51,1.7,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.004638672,0.002487183,-1.004868,15.34195,8.477921,-49.75915,111.8705,109.5927,26,0.04894917,-0.001667405,-0.01271526,-0.3063633,0.002804737,-1.842266e-05,0.008798083,0.004413053,0.0009574705,0.001833938,0.00246876,-0.004871487,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:40.149,52,1.733333,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.005828857,0.004638672,-1.013641,15.19008,8.528717,-49.87482,111.3429,109.0651,26,0.04152614,-0.0101818,-0.001682585,-0.3063788,0.002842511,-3.375996e-05,0.003975607,0.0008167648,-0.001422359,0.00223867,0.004391289,-0.01121925,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:40.183,53,1.766667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,-0.001296997,0.003341675,-1.013641,15.08882,8.39325,-49.64349,110.8215,108.5438,26,0.04410621,-0.007714911,-0.01266173,-0.3064203,0.002833026,-0.0001581348,0.005289815,-0.004048853,-0.00630457,0.001622544,-0.0007837451,-0.008060666,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:40.216,54,1.8,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.003189087,0.001556396,-1.009521,15.15633,8.39325,-49.70959,110.3064,108.0286,26,0.04031813,-0.00283387,-0.005318599,-0.3064452,0.002641975,-0.0003343054,0.007665159,0.0007913359,-0.003897484,0.0005471148,0.001222091,-0.00952503,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:40.249,55,1.833333,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.00592041,0.000793457,-1.008789,15.27446,8.410187,-49.62696,109.2947,107.0169,26,0.05132231,0.0007289072,-0.009091766,-0.306367,0.002771178,-0.0003422846,-0.0009883604,0.0118562,0.001029875,0.001394475,0.0007105718,-0.01001366,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:40.282,56,1.866667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.001480103,-9.155273e-05,-1.00856,15.12257,8.325516,-49.70959,108.7978,106.5201,26,0.04530463,-0.01017834,-0.01024172,-0.3062646,0.002958314,-0.0002548538,0.001408146,-0.005290073,0.01073492,0.001741398,-0.0001633011,-0.01341688,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:40.316,57,1.9,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.006378174,0.001739502,-1.009018,15.27444,8.240829,-49.72611,108.3067,106.029,26,0.05384326,-0.00171188,-0.01398666,-0.3061289,0.00288096,-0.0001807942,-0.002189789,-0.000344003,0.004692142,0.003268336,0.0001243815,-0.0122112,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:40.349,58,1.933333,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.008407593,-0.0004730225,-1.009293,15.03816,8.410187,-49.62696,107.8214,105.5437,26,0.05030232,-0.01018766,-0.0188147,-0.3061626,0.002970654,-0.0001444488,0.006389029,0.0008056315,0.0009460734,0.0002489551,-3.763724e-05,-0.009022367,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:40.385,59,1.966667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.003097534,0.005401611,-1.010223,14.76814,8.274689,-49.69308,106.8682,104.5905,26,0.04893558,0.0007717841,-0.012715,-0.3062809,0.002983463,-0.0001397547,0.0003917262,-0.001539632,-0.005070602,0.001655214,0.002347428,-0.006321599,0.0.0.0,10.221.79.104,1,0
